Wall time,Step,Value
1773391431.0896716,17459,-16.434589385986328
1773391660.7631297,17549,-12.61990737915039
1773391952.7350118,17659,-14.41231632232666
1773392214.5702186,17759,-12.374246597290039
1773392270.1074514,17779,-12.438495635986328
1773392457.5083375,17849,-16.483612060546875
1773393259.2056913,17899,-13.822677612304688
1773393339.3178957,17929,-14.666126251220703
1773393548.5801506,18009,-15.85093879699707
1773394050.1058128,18199,-17.235515594482422
1773394793.5631118,18479,-13.555394172668457
1773394896.9835079,18519,-12.467988014221191
1773395138.7734985,18609,-13.04266357421875
1773395271.2619882,18659,-14.651877403259277
1773395327.485259,18679,-17.68365478515625
1773395871.005507,18889,-13.246783256530762
1773396167.0627196,18999,-13.807844161987305
1773396242.4792628,19029,-12.990798950195312
1773397054.6797843,19089,-16.884109497070312
1773397079.7183895,19099,-11.227627754211426
1773397485.872617,19249,-13.523884773254395
1773397512.6595745,19259,-14.623908996582031
1773397809.5866148,19369,-7.839858055114746
1773397912.066504,19409,-14.340737342834473
1773398042.5440583,19459,-12.567169189453125
1773398095.7022953,19479,-15.447297096252441
1773398331.5099874,19569,-12.114925384521484
1773398435.143271,19609,-14.878774642944336
1773398459.4201484,19619,-14.376062393188477
1773398509.9331193,19639,-16.360734939575195
1773398537.7242644,19649,-13.548550605773926
1773398591.2697544,19669,-12.15679931640625
1773398881.0244985,19779,-16.86920928955078
1773398930.7209728,19799,-14.677694320678711
1773399143.4287367,19879,-14.364540100097656
1773399169.4835439,19889,-18.40848731994629
1773399248.0016572,19919,-14.386261940002441
1773400805.2100606,20269,-13.60498332977295
1773401946.4492788,20709,-14.376988410949707
1773402178.035687,20799,-11.033712387084961
1773402441.1956139,20899,-15.1731538772583
1773402730.980626,21009,-15.144573211669922
1773402808.0993385,21039,-17.14661407470703
1773402965.1734211,21099,-13.038557052612305
1773403094.820421,21149,-16.194974899291992
1773403120.9271715,21159,-18.064725875854492
1773403229.7757444,21199,-16.989662170410156
1773403255.8539155,21209,-15.451656341552734
1773403438.6703455,21279,-14.451699256896973
1773404172.6970496,21399,-14.850723266601562
1773405437.8983474,21599,-14.279473304748535
1773405702.6318285,21699,-13.322951316833496
1773406169.8114858,21879,-13.214112281799316
1773406350.2873743,21949,-12.532875061035156
1773406746.1805587,22099,-15.103015899658203
1773406908.1948733,22159,-17.697200775146484
1773407177.515844,22259,-13.305601119995117
1773407464.2201953,22369,-13.536970138549805
1773407542.0700498,22399,-14.733184814453125
1773407674.733119,22449,-14.996442794799805
1773408009.3051243,22579,-13.786149978637695
1773409297.7366579,22819,-15.560157775878906
1773409927.978886,23059,-12.98954963684082
1773410225.3529952,23169,-13.42042350769043
1773410313.1623821,23199,-16.050003051757812
1773410450.569371,23249,-16.189170837402344
1773410657.2222798,23329,-17.622556686401367
1773410919.9647014,23429,-17.216506958007812
1773411188.5184786,23529,-14.421913146972656
1773411368.7965534,23599,-13.881770133972168
1773412813.788165,23899,-11.245811462402344
1773412919.4597156,23939,-18.345653533935547
1773412946.45331,23949,-13.26026725769043
1773413055.8210123,23989,-18.52663230895996
1773413985.8618376,24319,-12.273980140686035
1773414121.8084974,24369,-16.778175354003906
1773414251.424149,24419,-12.275543212890625
1773414597.4141796,24549,-16.46755027770996
1773414803.2106073,24629,-13.659501075744629
1773414879.5627618,24659,-14.362320899963379
1773415399.6121645,24859,-13.687431335449219
1773415613.8390188,24939,-14.944937705993652
1773415749.981598,24989,-14.675100326538086
1773415798.6070375,25009,-19.222827911376953
1773416530.9274075,25039,-13.375255584716797
1773416585.7642877,25059,-9.90582275390625
1773416612.8873568,25069,-11.19896125793457
1773416905.5259497,25179,-14.892166137695312
1773416959.7052069,25199,-15.210007667541504
1773417011.285259,25219,-15.63256549835205
1773417195.5284078,25289,-17.013011932373047
1773417248.8232446,25309,-17.374422073364258
1773417455.2605023,25389,-15.843997955322266
1773418161.3412006,25659,-17.14856719970703
1773418188.755509,25669,-14.360738754272461
1773418476.0003269,25779,-16.24526596069336
1773418501.9338577,25789,-12.11107063293457
1773418771.536305,25889,-13.139602661132812
1773418877.595932,25929,-18.3089542388916
1773419062.7057862,25999,-17.114749908447266
1773419248.3030837,26069,-15.940811157226562
1773419588.8885293,26199,-15.128713607788086
1773420458.5039475,26279,-18.829376220703125
1773420486.9439986,26289,-18.628536224365234
1773420666.487258,26359,-14.04252815246582
1773420742.4533792,26389,-14.871156692504883
1773420768.0588078,26399,-16.952682495117188
1773420794.881332,26409,-12.435848236083984
1773420872.1835892,26439,-17.869850158691406
1773422423.2766533,26629,-13.916930198669434
1773422635.5989053,26709,-14.532756805419922
1773422661.7197294,26719,-13.45347785949707
1773422739.0476577,26749,-13.35854434967041
1773422923.8950367,26819,-16.049968719482422
1773423002.118397,26849,-13.868783950805664
1773423055.0505078,26869,-14.911905288696289
1773423134.084457,26899,-13.908031463623047
1773423239.9106185,26939,-12.909629821777344
1773423482.2312322,27029,-17.02423095703125
1773423640.5901775,27089,-16.772380828857422
1773423770.2170541,27139,-14.63917064666748
1773423886.604052,27179,-19.444976806640625
1773424208.8382783,27299,-17.278667449951172
1773424234.234793,27309,-19.143775939941406
1773424340.249833,27349,-12.387456893920898
1773424470.1115956,27399,-16.575563430786133
1773424497.7001038,27409,-15.488639831542969
1773425180.2360706,27419,-15.321685791015625
1773425260.368193,27449,-16.143779754638672
1773425495.1351109,27539,-14.501792907714844
1773425521.3724132,27549,-17.30685043334961
1773425548.1356788,27559,-17.826671600341797
1773425692.6154375,27609,-12.394180297851562
1773425823.4327385,27659,-17.619163513183594
1773425904.8945327,27689,-15.692179679870605
1773426034.6920688,27739,-11.816539764404297
1773426165.8979342,27789,-15.651594161987305
1773426351.3618429,27859,-16.0742244720459
1773426660.9579046,27979,-17.166812896728516
1773427054.332291,28129,-13.045413970947266
1773427373.476319,28249,-15.297490119934082
1773427640.482562,28349,-12.724912643432617
1773427749.4609735,28389,-15.395090103149414
1773427916.5909786,28449,-13.914294242858887
1773428108.3004398,28519,-12.205674171447754
1773429020.6630888,28619,-10.785783767700195
1773429046.3955295,28629,-15.760048866271973
1773429533.345184,28819,-14.164916038513184
1773429559.139196,28829,-15.475874900817871
1773429799.8200684,28919,-13.070222854614258
1773429852.0691674,28939,-13.083815574645996
1773430502.5115166,29189,-14.905891418457031
1773430580.1445203,29219,-16.496976852416992
1773430661.5750525,29249,-14.976016998291016
1773430914.6571956,29349,-16.998607635498047
1773431384.5447168,29529,-17.12331199645996
1773431462.8015802,29559,-13.217231750488281
1773431642.7941816,29629,-18.134910583496094
1773431722.5521529,29659,-16.383630752563477
1773431773.8882225,29679,-13.070121765136719
1773431932.4829438,29739,-13.594379425048828
1773432925.1736884,29869,-12.83768367767334
1773433186.4938357,29969,-14.558332443237305
1773433262.5986373,29999,-16.16193389892578
1773433341.6300995,30029,-14.344612121582031
1773433549.468987,30109,-11.7830228805542
1773433785.0581522,30199,-12.072616577148438
1773434171.8823826,30349,-13.288030624389648
1773434511.2603729,30479,-13.536550521850586
1773435457.1906416,30839,-13.7827730178833
1773435484.675317,30849,-14.731968879699707
1773435802.5260007,30969,-11.99815559387207
1773436655.6006985,31039,-13.388593673706055
1773436682.1045473,31049,-13.99575424194336
1773436705.8827276,31059,-16.500381469726562
1773436858.8710666,31119,-13.985944747924805
1773436960.8011637,31159,-19.07254409790039
1773437061.7600944,31199,-16.748790740966797
1773437087.8420563,31209,-14.375383377075195
1773437114.650994,31219,-17.49212646484375
1773437248.3871586,31269,-13.068994522094727
1773437302.5244427,31289,-13.357629776000977
1773437743.6783335,31459,-13.408374786376953
1773438475.3639653,31739,-16.94593620300293
1773438601.5322485,31789,-16.432872772216797
1773438835.6263857,31879,-17.565380096435547
1773438910.4826818,31909,-13.092279434204102
1773438964.1019886,31929,-16.347332000732422
1773439145.739548,31999,-14.672466278076172
1773439273.721562,32049,-15.9238862991333
1773439591.5604458,32169,-16.588315963745117
1773439615.733139,32179,-13.242332458496094
1773440345.0797904,32209,-15.495112419128418
1773440404.2479153,32229,-13.80784797668457
1773440586.6168313,32299,-14.785172462463379
1773440906.7406018,32419,-14.895857810974121
1773440957.9936712,32439,-15.622607231140137
1773441537.0866787,32659,-18.882320404052734
1773441615.3878329,32689,-13.786087036132812
1773442397.143339,32989,-16.685653686523438
1773442606.8555021,33069,-12.410054206848145
1773444156.7439797,33409,-14.460672378540039
1773444291.0610385,33459,-17.55379295349121
1773444582.1795032,33569,-17.10223960876465
1773444815.7034445,33659,-14.154048919677734
1773444999.3007767,33729,-15.48936939239502
1773445052.6697857,33749,-12.07612133026123
