Wall time,Step,Value
1769690559.109576,27689,-66.9980239868164
1769690580.1868718,27859,-73.94762420654297
1769690613.5655038,28129,-75.06950378417969
1769690640.6954849,28349,-69.89510345458984
1769690653.079724,28449,-71.66583251953125
1769690688.7104104,28619,-65.9744873046875
1769690762.5745816,29219,-66.85691833496094
1769690801.5547695,29529,-68.79692077636719
1769690813.8118727,29629,-65.73207092285156
1769690827.3071427,29739,-67.79145812988281
1769690917.1835806,30349,-68.51148986816406
1769690978.1099112,30839,-67.6441421508789
1769690979.3627973,30849,-70.16458892822266
1769691004.0360138,31049,-66.25161743164062
1769691005.259917,31059,-65.37237548828125
1769691023.8656,31209,-66.72196960449219
1769691054.7901545,31459,-70.42636108398438
1769691089.3238828,31739,-71.30751037597656
1769691112.5795684,31929,-72.06942749023438
1769691121.181583,31999,-68.11434936523438
1769691158.3456006,32179,-71.81318664550781
1769691162.0288496,32209,-64.31749725341797
1769691187.7184398,32419,-62.215370178222656
1769691217.4381316,32659,-70.18077087402344
1769691221.121099,32689,-67.7474365234375
1769691267.9781353,33069,-67.33537292480469
1769691329.7445338,33569,-68.19080352783203
1769691403.7303252,34049,-67.41778564453125
1769691474.513376,34619,-68.9488754272461
1769691501.7810771,34839,-68.78932189941406
1769691503.0062554,34849,-71.34574890136719
1769691511.601855,34919,-67.3353042602539
1769691522.6268213,35009,-65.5863265991211
1769691554.5275435,35269,-66.07705688476562
1769691617.9970489,35669,-69.57185363769531
1769691621.6774747,35699,-69.64647674560547
1769691660.0313618,36009,-69.8104248046875
1769691679.8182325,36169,-68.7740478515625
1769691726.9659107,36549,-69.2213363647461
1769691730.692557,36579,-72.00450897216797
1769691735.6483898,36619,-68.8385009765625
1769691744.3663425,36689,-65.70553588867188
1769691748.101033,36719,-69.93026733398438
1769691771.394602,36909,-67.33650207519531
1769691798.6328733,37129,-69.59993743896484
1769691875.0175257,37619,-66.83419799804688
1769691900.8040845,37829,-68.90249633789062
1769691983.1587863,38489,-69.18510437011719
1769691985.6312742,38509,-68.71479797363281
1769692009.0925665,38699,-69.16841125488281
1769692049.88733,39029,-62.10114288330078
1769692060.9642754,39119,-65.88813018798828
1769692065.921727,39159,-68.66793823242188
1769692073.3577983,39219,-72.17453002929688
1769692103.6928296,39339,-69.59854888916016
1769692107.4351118,39369,-66.01641845703125
1769692155.5415394,39759,-66.00642395019531
1769692201.2067614,40129,-68.79940795898438
1769692203.662194,40149,-76.39024353027344
1769692214.7591467,40239,-68.52529907226562
1769692228.289645,40349,-68.26834869384766
1769692235.6369245,40409,-72.61361694335938
1769692244.2264292,40479,-69.62690734863281
1769692289.981129,40849,-62.29865264892578
1769692337.4530761,41099,-68.14292907714844
1769692344.8092663,41159,-66.90293884277344
1769692352.2444289,41219,-69.22286987304688
1769692355.973364,41249,-68.45764923095703
1769692383.0636642,41469,-68.98550415039062
1769692426.2011664,41819,-67.80703735351562
1769692439.8207662,41929,-69.23471069335938
1769692482.960179,42279,-65.09091186523438
1769692520.1286507,42579,-71.62464904785156
1769692610.6453152,43189,-64.05244445800781
1769692623.107667,43289,-67.57664489746094
1769692765.4130723,44439,-69.24288940429688
1769692778.9214962,44549,-63.517494201660156
1769692884.1286397,45259,-66.762939453125
1769692896.4311135,45359,-67.04338836669922
1769692901.3553813,45399,-69.72163391113281
1769692932.306998,45649,-65.9847412109375
1769692991.5910287,46129,-68.3858642578125
1769693053.9147992,46499,-68.11913299560547
1769693099.6777158,46869,-68.15444946289062
1769693104.6078987,46909,-75.25320434570312
1769693107.042867,46929,-63.60865020751953
1769693114.3454428,46989,-65.808349609375
1769693125.421132,47079,-66.13783264160156
1769693153.874943,47309,-68.68408966064453
1769693210.9015052,47769,-68.04522705078125
1769693212.1421247,47779,-67.65251159667969
1769693293.3416605,48309,-72.70024871826172
1769693295.825067,48329,-64.20086669921875
1769693299.5546517,48359,-70.22698974609375
1769693300.8073912,48369,-76.62033081054688
1769693310.7019804,48449,-68.63738250732422
1769693358.478725,48829,-72.16862487792969
1769693393.7199426,49109,-73.3634262084961
1769693418.0782342,49299,-67.09881591796875
1769693431.9035532,49409,-64.86217498779297
1769693443.1404517,49499,-65.08187866210938
